Year,Age,Gender,Race,official_action,Victim_Criminal_Charges_Simplified,Shootings_manner_of_death,armed_simplified,Shootings_signs_of_mental_illness,Shootings_threat_level,Shootings_flee,Shootings_body_camera,Geography,Population,White_Percent,Black_Percent,Hispanic_Percent,Asian_Percent,Other_Percent,Firearm_per_10k,n,Crime_Index_10k,police_frac_total_expend,officers_per_10k_pop,density_p_mi2_2020,density_p_mi2_2017
2019,58,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,6137428,79.4,11.4,4.2,2,0.3,143.82,28,NA,NA,NA,89.7453,88.93445
2019,17,F,W,Pending,No Charges,shot,FALSE,TRUE,attack,Not fleeing,TRUE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,21,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,43,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Other,FALSE,Suburban,6045680,50.7,29.4,10.1,6.4,0.2,212.2,19,NA,NA,NA,626.6731,623.4858
2019,61,M,W,Pending,No Charges,shot,FALSE,TRUE,attack,Not fleeing,FALSE,Suburban,3017804,72.3,15.2,7.4,1.6,0.6,360.53,21,NA,NA,NA,58.403,57.73574
2019,28,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,NA,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,41,M,W,Pending,No Charges,shot,TRUE,FALSE,other,Not fleeing,FALSE,Rural,8535519,61.7,18.8,9.3,6.4,0.2,418.21,10,NA,NA,NA,218.4403,214.4852
2019,43,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,2096829,37.4,1.8,48.8,1.3,8.8,504.74,19,NA,NA,NA,17.285,17.21438
2019,23,M,W,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,NA,11689100,78.9,12.2,3.7,2.2,0.2,150.41,24,NA,NA,NA,287.5038,285.3236
2019,36,M,H,Pending,No Charges,shot,FALSE,FALSE,undetermined,Not fleeing,FALSE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,23,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,10488084,63,21.2,9.4,2.9,1.1,172.78,34,NA,NA,NA,218.2702,211.309
2019,26,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,NA,FALSE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,36,M,NA,Pending,No Charges,shot and Tasered,FALSE,FALSE,attack,Not fleeing,TRUE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,32,M,B,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,FALSE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,62,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,2913314,75.9,5.5,11.9,2.9,0.6,186.76,9,NA,NA,NA,35.5968,35.63061
2019,33,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,NA,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,32,M,W,Pending,No Charges,shot,FALSE,TRUE,attack,Not fleeing,FALSE,NA,5822434,81.2,6.3,6.9,2.7,0.8,136.78,18,NA,NA,NA,108.0497,107.0107
2019,69,M,W,Pending,No Charges,shot,TRUE,FALSE,other,Not fleeing,FALSE,NA,7614893,68.6,3.5,12.7,8.5,1,157.36,36,NA,NA,NA,117.3272,111.4383
2019,35,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,7614893,68.6,3.5,12.7,8.5,1,157.36,36,NA,NA,NA,117.3272,111.4383
2019,46,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,46,M,B,Pending,No Charges,shot,FALSE,FALSE,other,Foot,FALSE,NA,8882190,54.8,12.8,20.4,9.8,0.1,101.57,12,NA,NA,NA,1215.199,1224.591
2019,22,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,20,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,Suburban,12801989,76.4,10.7,7.3,3.5,0.1,212.02,14,NA,NA,NA,286.5449,286.202
2019,30,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,49,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,6045680,50.7,29.4,10.1,6.4,0.2,212.2,19,NA,NA,NA,626.6731,623.4858
2019,43,M,W,Pending,No Charges,shot,FALSE,TRUE,other,Not fleeing,TRUE,Urban,3205958,78.3,1.2,14,2.4,1,291.46,12,NA,NA,NA,39.943,37.74897
2019,52,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,62,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Rural,6732219,79.2,9.2,6.9,2.2,0.1,198.44,17,NA,NA,NA,188.281,186.0888
2019,56,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,10617423,52.6,31.1,9.6,3.9,0.2,212.85,37,NA,NA,NA,186.6719,181.3395
2019,36,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,40,F,W,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,52,M,B,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,TRUE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,35,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,3956971,65.6,7.2,10.6,2.1,7.3,210.04,35,NA,NA,NA,57.6547,57.3054
2019,35,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,Urban,4903185,65.5,26.7,4.1,1.3,0.5,343.17,11,NA,NA,NA,96.9221,96.25327
2019,73,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Rural,4217737,75.6,1.8,13.1,4.3,0.9,177.16,18,NA,NA,NA,44.8086,43.15931
2019,39,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,NA,FALSE,Rural,3017804,72.3,15.2,7.4,1.6,0.6,360.53,21,NA,NA,NA,58.403,57.73574
2019,53,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,5758736,68.2,3.9,21.5,3.1,0.6,195.69,36,NA,NA,NA,56.4011,54.10118
2019,23,M,B,Pending,No Charges,shot,TRUE,FALSE,other,Not fleeing,FALSE,NA,4648794,58.5,32.1,5.2,1.8,0.5,250.38,20,NA,NA,NA,107.5175,108.4236
2019,19,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,41,M,H,Pending,No Charges,shot,FALSE,FALSE,other,NA,FALSE,NA,8882190,54.8,12.8,20.4,9.8,0.1,101.57,12,NA,NA,NA,1215.199,1224.591
2019,39,M,W,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,28,F,H,Pending,No Charges,shot,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,2096829,37.4,1.8,48.8,1.3,8.8,504.74,19,NA,NA,NA,17.285,17.21438
2019,28,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,7614893,68.6,3.5,12.7,8.5,1,157.36,36,NA,NA,NA,117.3272,111.4383
2019,NA,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,NA,FALSE,NA,2976149,56.6,37.9,2.9,0.9,0.4,175.89,18,NA,NA,NA,63.7056,63.59568
2019,53,M,W,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Rural,4903185,65.5,26.7,4.1,1.3,0.5,343.17,11,NA,NA,NA,96.9221,96.25327
2019,27,M,W,Pending,No Charges,shot,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,8882190,54.8,12.8,20.4,9.8,0.1,101.57,12,NA,NA,NA,1215.199,1224.591
2019,31,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,12801989,76.4,10.7,7.3,3.5,0.1,212.02,14,NA,NA,NA,286.5449,286.202
2019,38,M,H,Pending,No Charges,shot,TRUE,FALSE,other,Car,FALSE,Suburban,5758736,68.2,3.9,21.5,3.1,0.6,195.69,36,NA,NA,NA,56.4011,54.10118
2019,38,M,B,Pending,No Charges,shot,FALSE,FALSE,undetermined,NA,FALSE,Rural,4648794,58.5,32.1,5.2,1.8,0.5,250.38,20,NA,NA,NA,107.5175,108.4236
2019,41,M,H,Justified,No Charges,shot,TRUE,FALSE,attack,Car,TRUE,Urban,3565287,66.7,9.9,16.1,4.5,0.2,210.02,4,NA,NA,NA,735.8689,741.0541
2019,49,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,12801989,76.4,10.7,7.3,3.5,0.1,212.02,14,NA,NA,NA,286.5449,286.202
2019,56,M,W,Pending,No Charges,shot,TRUE,TRUE,other,Not fleeing,FALSE,Suburban,5148714,63.6,26.8,5.7,1.5,0.2,192.83,18,NA,NA,NA,173.3174,167.1391
2019,NA,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,62,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,69,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,NA,12801989,76.4,10.7,7.3,3.5,0.1,212.02,14,NA,NA,NA,286.5449,286.202
2019,NA,M,NA,Pending,No Charges,shot,TRUE,FALSE,other,Car,FALSE,NA,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,31,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,NA,FALSE,Urban,4217737,75.6,1.8,13.1,4.3,0.9,177.16,18,NA,NA,NA,44.8086,43.15931
2019,37,M,W,Pending,No Charges,shot,FALSE,FALSE,other,NA,FALSE,Suburban,3205958,78.3,1.2,14,2.4,1,291.46,12,NA,NA,NA,39.943,37.74897
2019,NA,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,28,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,NA,3155070,85.9,3.3,5.9,2.6,0.2,115.81,6,NA,NA,NA,56.9284,56.31722
2019,46,M,NA,Justified,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,11689100,78.9,12.2,3.7,2.2,0.2,150.41,24,NA,NA,NA,287.5038,285.3236
2019,42,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,6829174,73.9,16.6,5.4,1.8,0.2,177.39,33,NA,NA,NA,167.2748,162.871
2019,46,M,A,Pending,No Charges,shot and Tasered,FALSE,TRUE,other,Not fleeing,FALSE,NA,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,21,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,27,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12801989,76.4,10.7,7.3,3.5,0.1,212.02,14,NA,NA,NA,286.5449,286.202
2019,30,F,W,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Urban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,36,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Other,FALSE,Rural,1792147,92,3.9,1.3,0.8,0.1,232.41,13,NA,NA,NA,73.9691,75.5411
2019,54,M,NA,Pending,No Charges,shot,FALSE,FALSE,attack,Car,FALSE,Rural,4467673,84.6,8,3.5,1.4,0.2,209.77,15,NA,NA,NA,113.9566,112.8043
2019,48,M,W,Pending,No Charges,shot,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,55,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Suburban,10488084,63,21.2,9.4,2.9,1.1,172.78,34,NA,NA,NA,218.2702,211.309
2019,34,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,5639632,79.9,6.4,5.3,4.9,1,174.81,11,NA,NA,NA,71.5922,70.03411
2019,45,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,6732219,79.2,9.2,6.9,2.2,0.1,198.44,17,NA,NA,NA,188.281,186.0888
2019,19,M,B,Pending,No Charges,shot,TRUE,FALSE,other,Foot,TRUE,NA,5758736,68.2,3.9,21.5,3.1,0.6,195.69,36,NA,NA,NA,56.4011,54.10118
2019,32,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,NA,6892503,71.5,7,11.8,6.6,0.1,57.87,5,NA,NA,NA,894.4355,879.464
2019,35,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,21477737,53.8,15.4,25.6,2.8,0.2,201.41,64,NA,NA,NA,410.1256,391.3175
2019,32,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,3080156,48.8,8.9,28.8,8.3,0.9,314.34,11,NA,NA,NA,28.5993,27.30927
2019,25,M,NA,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,FALSE,Suburban,10617423,52.6,31.1,9.6,3.9,0.2,212.85,37,NA,NA,NA,186.6719,181.3395
2019,24,M,W,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Urban,11689100,78.9,12.2,3.7,2.2,0.2,150.41,24,NA,NA,NA,287.5038,285.3236
2019,65,M,W,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Rural,4903185,65.5,26.7,4.1,1.3,0.5,343.17,11,NA,NA,NA,96.9221,96.25327
2019,29,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,NA,3205958,78.3,1.2,14,2.4,1,291.46,12,NA,NA,NA,39.943,37.74897
2019,49,M,B,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,FALSE,Suburban,6829174,73.9,16.6,5.4,1.8,0.2,177.39,33,NA,NA,NA,167.2748,162.871
2019,19,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Car,FALSE,NA,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,56,M,W,Pending,No Charges,shot,TRUE,TRUE,undetermined,Not fleeing,FALSE,Suburban,3017804,72.3,15.2,7.4,1.6,0.6,360.53,21,NA,NA,NA,58.403,57.73574
2019,39,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,8882190,54.8,12.8,20.4,9.8,0.1,101.57,12,NA,NA,NA,1215.199,1224.591
2019,43,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Rural,1792147,92,3.9,1.3,0.8,0.1,232.41,13,NA,NA,NA,73.9691,75.5411
2019,57,M,W,Pending,No Charges,shot,TRUE,TRUE,other,Foot,FALSE,Rural,5758736,68.2,3.9,21.5,3.1,0.6,195.69,36,NA,NA,NA,56.4011,54.10118
2019,49,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,12801989,76.4,10.7,7.3,3.5,0.1,212.02,14,NA,NA,NA,286.5449,286.202
2019,18,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,27,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,TRUE,Suburban,2976149,56.6,37.9,2.9,0.9,0.4,175.89,18,NA,NA,NA,63.7056,63.59568
2019,52,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Rural,4467673,84.6,8,3.5,1.4,0.2,209.77,15,NA,NA,NA,113.9566,112.8043
2019,NA,M,NA,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,52,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,37,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,NA,6137428,79.4,11.4,4.2,2,0.3,143.82,28,NA,NA,NA,89.7453,88.93445
2019,62,M,NA,Pending,No Charges,shot,FALSE,TRUE,attack,Not fleeing,FALSE,Rural,623989,92.8,1.2,1.9,1.8,0.3,123.66,3,NA,NA,NA,68.1416,67.66377
2019,57,M,NA,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Rural,6829174,73.9,16.6,5.4,1.8,0.2,177.39,33,NA,NA,NA,167.2748,162.871
2019,45,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,10617423,52.6,31.1,9.6,3.9,0.2,212.85,37,NA,NA,NA,186.6719,181.3395
2019,46,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,49,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,38,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,2913314,75.9,5.5,11.9,2.9,0.6,186.76,9,NA,NA,NA,35.5968,35.63061
2019,31,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,6137428,79.4,11.4,4.2,2,0.3,143.82,28,NA,NA,NA,89.7453,88.93445
2019,51,M,B,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Suburban,6829174,73.9,16.6,5.4,1.8,0.2,177.39,33,NA,NA,NA,167.2748,162.871
2019,NA,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,4467673,84.6,8,3.5,1.4,0.2,209.77,15,NA,NA,NA,113.9566,112.8043
2019,51,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,2913314,75.9,5.5,11.9,2.9,0.6,186.76,9,NA,NA,NA,35.5968,35.63061
2019,20,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,Car,FALSE,Rural,10488084,63,21.2,9.4,2.9,1.1,172.78,34,NA,NA,NA,218.2702,211.309
2019,37,M,NA,Pending,No Charges,shot,TRUE,FALSE,other,Not fleeing,FALSE,Rural,5148714,63.6,26.8,5.7,1.5,0.2,192.83,18,NA,NA,NA,173.3174,167.1391
2019,49,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,3017804,72.3,15.2,7.4,1.6,0.6,360.53,21,NA,NA,NA,58.403,57.73574
2019,31,F,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,Urban,5758736,68.2,3.9,21.5,3.1,0.6,195.69,36,NA,NA,NA,56.4011,54.10118
2019,26,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,TRUE,Suburban,3205958,78.3,1.2,14,2.4,1,291.46,12,NA,NA,NA,39.943,37.74897
2019,NA,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,NA,7614893,68.6,3.5,12.7,8.5,1,157.36,36,NA,NA,NA,117.3272,111.4383
2019,25,M,B,Pending,No Charges,shot,TRUE,FALSE,undetermined,Not fleeing,FALSE,Urban,6732219,79.2,9.2,6.9,2.2,0.1,198.44,17,NA,NA,NA,188.281,186.0888
2019,NA,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,NA,8535519,61.7,18.8,9.3,6.4,0.2,418.21,10,NA,NA,NA,218.4403,214.4852
2019,62,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,6732219,79.2,9.2,6.9,2.2,0.1,198.44,17,NA,NA,NA,188.281,186.0888
2019,27,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Car,TRUE,Urban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,33,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,TRUE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,38,M,NA,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,5822434,81.2,6.3,6.9,2.7,0.8,136.78,18,NA,NA,NA,108.0497,107.0107
2019,69,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Rural,3080156,48.8,8.9,28.8,8.3,0.9,314.34,11,NA,NA,NA,28.5993,27.30927
2019,39,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,NA,M,NA,Pending,No Charges,shot,FALSE,FALSE,attack,Car,TRUE,Suburban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,18,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,TRUE,Suburban,28995881,41.9,11.8,39.4,4.8,0.3,250.16,108,NA,NA,NA,112.8204,108.3504
2019,27,M,W,Pending,No Charges,shot,FALSE,FALSE,undetermined,Not fleeing,FALSE,Suburban,4467673,84.6,8,3.5,1.4,0.2,209.77,15,NA,NA,NA,113.9566,112.8043
2019,50,M,H,Pending,No Charges,shot,FALSE,FALSE,undetermined,NA,FALSE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,54,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,Suburban,12671821,61.2,14,17.2,5.4,0.1,116.56,13,NA,NA,NA,228.0243,230.5881
2019,57,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,2096829,37.4,1.8,48.8,1.3,8.8,504.74,19,NA,NA,NA,17.285,17.21438
2019,NA,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Car,FALSE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,29,M,B,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,FALSE,Urban,11689100,78.9,12.2,3.7,2.2,0.2,150.41,24,NA,NA,NA,287.5038,285.3236
2019,39,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Rural,10617423,52.6,31.1,9.6,3.9,0.2,212.85,37,NA,NA,NA,186.6719,181.3395
2019,46,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,2096829,37.4,1.8,48.8,1.3,8.8,504.74,19,NA,NA,NA,17.285,17.21438
2019,31,M,W,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,TRUE,Suburban,3205958,78.3,1.2,14,2.4,1,291.46,12,NA,NA,NA,39.943,37.74897
2019,34,M,W,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,NA,4217737,75.6,1.8,13.1,4.3,0.9,177.16,18,NA,NA,NA,44.8086,43.15931
2019,52,M,H,Pending,No Charges,shot,FALSE,TRUE,attack,Not fleeing,TRUE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,33,M,B,Pending,No Charges,shot,FALSE,FALSE,attack,Not fleeing,FALSE,Suburban,6829174,73.9,16.6,5.4,1.8,0.2,177.39,33,NA,NA,NA,167.2748,162.871
2019,NA,M,NA,Pending,No Charges,shot,TRUE,TRUE,attack,Not fleeing,FALSE,NA,731545,60.6,2.9,7,6.6,14.2,280.5,7,NA,NA,NA,1.2863,1.296428
2019,37,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,NA,FALSE,Rural,3017804,72.3,15.2,7.4,1.6,0.6,360.53,21,NA,NA,NA,58.403,57.73574
2019,67,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,39512223,37,5.5,39.1,14.4,0.4,95.33,135,NA,NA,NA,256.3727,253.7996
2019,52,M,B,Pending,No Charges,shot,TRUE,TRUE,attack,Car,FALSE,Urban,4648794,58.5,32.1,5.2,1.8,0.5,250.38,20,NA,NA,NA,107.5175,108.4236
2019,62,M,B,Pending,No Charges,shot,FALSE,TRUE,other,NA,FALSE,Rural,4903185,65.5,26.7,4.1,1.3,0.5,343.17,11,NA,NA,NA,96.9221,96.25327
2019,30,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Urban,6045680,50.7,29.4,10.1,6.4,0.2,212.2,19,NA,NA,NA,626.6731,623.4858
2019,28,M,W,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,2913314,75.9,5.5,11.9,2.9,0.6,186.76,9,NA,NA,NA,35.5968,35.63061
2019,16,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,2096829,37.4,1.8,48.8,1.3,8.8,504.74,19,NA,NA,NA,17.285,17.21438
2019,NA,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,19453561,55.1,14.3,19.2,8.7,0.2,42.62,23,NA,NA,NA,412.5211,421.1985
